window,timestamp,ticker,agg_score,signal
1,2025-08-28 00:33:08+00:00,QCOM,0.35,Long
1,2025-08-28 11:55:39+00:00,QCOM,0.5,Long
1,2025-08-28 12:37:00+00:00,QCOM,0.525,Long
1,2025-08-28 13:30:00+00:00,QCOM,0.54,Long
1,2025-08-28 17:55:40+00:00,QCOM,0.54,Long
1,2025-08-29 04:27:00+00:00,QCOM,0.6599999999999999,Long
1,2025-08-29 14:20:00+00:00,QCOM,0.43333333333333335,Long
1,2025-08-29 14:25:00+00:00,QCOM,0.325,Long
1,2025-08-29 15:30:17+00:00,QCOM,0.36,Long
1,2025-09-01 04:33:21+00:00,QCOM,-0.5,Short
1,2025-09-01 09:35:21+00:00,QCOM,-0.5,Short
1,2025-09-01 11:44:58+00:00,QCOM,-0.26666666666666666,Short
1,2025-09-01 14:00:00+00:00,QCOM,-0.35,Short
1,2025-09-01 14:25:00+00:00,QCOM,-0.27999999999999997,Short
1,2025-08-26 10:09:54+00:00,REGN,0.2,Long
1,2025-08-26 11:00:00+00:00,REGN,0.5,Long
1,2025-08-26 11:54:00+00:00,REGN,0.5,Long
1,2025-08-26 12:39:32+00:00,REGN,0.4,Long
1,2025-08-26 19:51:03+00:00,REGN,0.42000000000000004,Long
1,2025-08-27 13:15:06+00:00,REGN,0.25,Long
1,2025-08-27 16:06:47+00:00,REGN,0.3666666666666667,Long
1,2025-08-28 09:00:57+00:00,REGN,0.4666666666666666,Long
1,2025-08-29 08:51:18+00:00,REGN,0.65,Long
1,2025-08-27 10:46:09+00:00,ROP,-0.6,Short
1,2025-08-27 14:29:00+00:00,ROP,-0.04999999999999999,Neutral
1,2025-09-01 04:19:44+00:00,ROP,-0.5,Short
1,2025-08-27 11:15:46+00:00,ROST,0.8,Long
1,2025-08-27 22:03:17+00:00,ROST,0.45,Long
1,2025-08-28 05:31:03+00:00,ROST,0.3666666666666667,Long
1,2025-08-29 09:08:37+00:00,ROST,-0.6,Short
1,2025-08-30 19:32:03+00:00,ROST,0.5,Long
1,2025-08-26 11:00:02+00:00,SBUX,0.2,Long
1,2025-08-26 11:00:36+00:00,SBUX,-0.19999999999999998,Short
1,2025-08-26 12:47:04+00:00,SBUX,-0.3,Short
1,2025-08-26 13:16:08+00:00,SBUX,-0.425,Short
1,2025-08-26 15:14:16+00:00,SBUX,-0.24,Short
1,2025-08-26 16:12:09+00:00,SBUX,-0.3333333333333333,Short
1,2025-08-26 17:44:56+00:00,SBUX,-0.21428571428571427,Short
1,2025-08-27 14:24:00+00:00,SBUX,0.175,Long
1,2025-08-27 17:13:00+00:00,SBUX,0.5333333333333333,Long
1,2025-08-28 06:52:00+00:00,SBUX,0.43333333333333335,Long
1,2025-08-28 10:16:00+00:00,SBUX,0.45,Long
1,2025-08-28 14:55:00+00:00,SBUX,0.45,Long
1,2025-08-28 15:30:12+00:00,SBUX,0.26,Long
1,2025-08-29 13:00:03+00:00,SBUX,0.16666666666666666,Long
1,2025-08-29 13:47:05+00:00,SBUX,0.325,Long
1,2025-08-29 19:05:36+00:00,SBUX,0.46666666666666673,Long
1,2025-08-30 10:13:27+00:00,SBUX,0.4,Long
1,2025-08-31 17:00:00+00:00,SBUX,-0.6,Short
1,2025-09-01 19:15:00+00:00,SBUX,-0.7,Short
1,2025-09-02 05:03:57+00:00,SBUX,-0.6499999999999999,Short
1,2025-08-26 12:00:00+00:00,SHOP,-0.5,Short
1,2025-08-26 13:30:04+00:00,SHOP,0.15000000000000002,Long
1,2025-08-26 14:00:00+00:00,SHOP,0.26666666666666666,Long
1,2025-08-26 14:00:00+00:00,SHOP,0.35,Long
1,2025-08-26 17:49:11+00:00,SHOP,0.44000000000000006,Long
1,2025-08-26 20:03:59+00:00,SHOP,0.26666666666666666,Long
1,2025-08-27 12:00:00+00:00,SHOP,0.45,Long
1,2025-08-27 12:31:00+00:00,SHOP,0.5,Long
1,2025-08-28 14:00:00+00:00,SHOP,0.5,Long
1,2025-08-28 15:19:00+00:00,SHOP,0.55,Long
1,2025-08-28 16:00:00+00:00,SHOP,0.5666666666666667,Long
1,2025-08-29 09:25:20+00:00,SHOP,0.55,Long
1,2025-08-30 12:00:22+00:00,SHOP,-0.6,Short
1,2025-09-01 06:39:00+00:00,SHOP,0.5,Long
1,2025-09-01 15:40:03+00:00,SHOP,0.25,Long
1,2025-09-02 06:40:33+00:00,SHOP,0.25,Long
1,2025-08-26 10:00:00+00:00,SNPS,0.8,Long
1,2025-08-28 20:02:06+00:00,SNPS,0.8,Long
1,2025-09-02 07:09:38+00:00,SNPS,0.6,Long
1,2025-08-28 04:47:54+00:00,TEAM,-0.5,Short
1,2025-08-28 11:41:23+00:00,TEAM,-0.25,Short
1,2025-08-28 12:28:00+00:00,TEAM,0.10000000000000002,Long
1,2025-08-29 15:40:18+00:00,TEAM,-0.5,Short
1,2025-08-30 16:00:36+00:00,TEAM,0.1,Neutral
1,2025-08-31 10:00:00+00:00,TEAM,0.3,Long
1,2025-09-01 12:00:25+00:00,TEAM,0.1,Neutral
1,2025-08-26 15:18:36+00:00,TMUS,0.8,Long
1,2025-08-27 10:30:00+00:00,TMUS,0.65,Long
1,2025-08-27 13:00:00+00:00,TMUS,0.7000000000000001,Long
1,2025-08-27 13:05:19+00:00,TMUS,0.65,Long
1,2025-08-27 13:50:03+00:00,TMUS,0.62,Long
1,2025-08-27 17:26:23+00:00,TMUS,0.58,Long
1,2025-08-27 18:03:50+00:00,TMUS,0.5833333333333334,Long
1,2025-08-28 11:55:37+00:00,TMUS,0.6333333333333333,Long
1,2025-08-28 13:00:00+00:00,TMUS,0.3666666666666667,Long
1,2025-08-28 13:04:00+00:00,TMUS,0.38571428571428573,Long
1,2025-08-28 13:20:00+00:00,TMUS,0.39999999999999997,Long
1,2025-08-28 16:00:00+00:00,TMUS,0.39999999999999997,Long
1,2025-08-28 17:25:00+00:00,TMUS,0.375,Long
1,2025-08-29 10:12:43+00:00,TMUS,0.32857142857142857,Long
1,2025-08-29 14:45:00+00:00,TMUS,0.425,Long
1,2025-09-01 12:15:21+00:00,TMUS,0.2,Long
1,2025-09-01 19:00:33+00:00,TMUS,0.2,Long
1,2025-08-29 13:50:13+00:00,TRI,0.6,Long
1,2025-08-30 14:08:49+00:00,TSLA,-0.8,Short
1,2025-09-01 09:50:00+00:00,TSLA,-0.6,Short
1,2025-09-01 10:25:11+00:00,TSLA,-0.6,Short
1,2025-09-01 10:39:43+00:00,TSLA,-0.1333333333333333,Short
1,2025-09-01 10:41:00+00:00,TSLA,0.025000000000000022,Neutral
1,2025-09-01 10:58:00+00:00,TSLA,-0.13999999999999999,Short
1,2025-09-01 12:49:00+00:00,TSLA,-0.016666666666666663,Neutral
1,2025-09-01 13:00:03+00:00,TSLA,0.05714285714285715,Neutral
1,2025-09-01 13:01:43+00:00,TSLA,-0.05,Neutral
1,2025-09-01 14:39:00+00:00,TSLA,-0.022222222222222223,Neutral
1,2025-09-01 14:41:45+00:00,TSLA,-0.08,Neutral
1,2025-09-01 14:55:30+00:00,TSLA,-0.054545454545454536,Neutral
1,2025-09-01 15:00:48+00:00,TSLA,-0.10833333333333332,Short
1,2025-09-01 15:01:34+00:00,TSLA,-0.06153846153846153,Neutral
1,2025-09-01 15:40:02+00:00,TSLA,-0.04285714285714285,Neutral
1,2025-09-01 16:48:54+00:00,TSLA,-0.07999999999999999,Neutral
1,2025-09-01 17:50:06+00:00,TSLA,-0.07499999999999998,Neutral
1,2025-09-01 20:10:19+00:00,TSLA,-0.05882352941176469,Neutral
1,2025-09-02 05:07:58+00:00,TSLA,-0.027777777777777766,Neutral
1,2025-08-26 14:53:00+00:00,TTD,0.2,Long
1,2025-08-28 13:00:03+00:00,TTD,0.5,Long
1,2025-08-28 18:42:48+00:00,TTD,0.5,Long
1,2025-08-26 10:13:20+00:00,TTWO,0.5,Long
1,2025-08-29 12:30:03+00:00,TTWO,0.5,Long
1,2025-08-29 13:30:02+00:00,TTWO,0.35,Long
1,2025-08-29 16:00:00+00:00,TTWO,0.43333333333333335,Long
1,2025-08-30 08:35:00+00:00,TTWO,0.45,Long
1,2025-09-01 16:31:00+00:00,TTWO,0.5,Long
1,2025-08-26 14:27:00+00:00,TXN,0.6,Long
1,2025-08-26 14:29:00+00:00,TXN,0.4,Long
1,2025-08-27 09:16:04+00:00,TXN,0.43333333333333335,Long
1,2025-08-27 13:00:03+00:00,TXN,0.45,Long
1,2025-08-27 14:15:32+00:00,TXN,0.24,Long
1,2025-08-27 14:48:00+00:00,TXN,0.25,Long
1,2025-08-27 18:58:10+00:00,TXN,0.3,Long
1,2025-08-28 09:20:00+00:00,TXN,0.24,Long
1,2025-08-29 15:29:14+00:00,TXN,0.5,Long
1,2025-08-30 11:00:11+00:00,TXN,0.5,Long
1,2025-09-01 13:50:22+00:00,TXN,0.5,Long
1,2025-09-02 05:05:06+00:00,TXN,0.5,Long
1,2025-08-28 12:55:36+00:00,VRSK,0.5,Long
1,2025-08-29 15:30:20+00:00,VRSK,-0.5,Short
1,2025-08-26 12:00:00+00:00,VRTX,0.2,Long
1,2025-08-27 13:00:04+00:00,VRTX,0.5,Long
1,2025-08-27 15:31:00+00:00,VRTX,-0.15000000000000002,Short
1,2025-08-28 12:48:00+00:00,VRTX,0.06666666666666665,Neutral
1,2025-08-29 14:22:00+00:00,VRTX,0.2,Long
1,2025-08-31 10:45:00+00:00,VRTX,0.5,Long
1,2025-08-31 12:40:00+00:00,VRTX,0.55,Long
1,2025-09-01 13:00:22+00:00,VRTX,0.6,Long
1,2025-08-26 13:00:04+00:00,WBD,0.5,Long
1,2025-08-27 16:59:13+00:00,WBD,0.2,Long
1,2025-08-28 10:24:27+00:00,WBD,0.5,Long
1,2025-08-28 15:51:58+00:00,WBD,0.39999999999999997,Long
1,2025-08-31 13:22:56+00:00,WBD,-0.5,Short
1,2025-08-27 09:30:00+00:00,WDAY,0.5,Long
1,2025-08-27 11:45:15+00:00,WDAY,0.5,Long
1,2025-08-27 13:00:00+00:00,WDAY,0.5333333333333333,Long
1,2025-08-27 13:00:00+00:00,WDAY,0.55,Long
1,2025-08-27 17:41:45+00:00,WDAY,0.6,Long
1,2025-08-27 18:36:18+00:00,WDAY,0.6333333333333333,Long
1,2025-08-28 04:48:00+00:00,WDAY,0.6142857142857142,Long
1,2025-08-28 05:31:16+00:00,WDAY,0.5625,Long
1,2025-08-28 05:52:05+00:00,WDAY,0.5555555555555556,Long
1,2025-08-28 10:00:00+00:00,WDAY,0.5,Long
1,2025-08-28 12:47:00+00:00,WDAY,0.5111111111111111,Long
1,2025-08-28 14:05:00+00:00,WDAY,0.3625,Long
1,2025-08-28 18:16:36+00:00,WDAY,0.3625,Long
1,2025-08-29 17:37:59+00:00,WDAY,0.65,Long
1,2025-08-30 14:00:11+00:00,WDAY,0.5,Long
1,2025-09-01 08:47:52+00:00,WDAY,0.6,Long
1,2025-09-01 11:38:02+00:00,WDAY,0.3,Long
1,2025-09-01 17:38:06+00:00,WDAY,0.3666666666666667,Long
1,2025-09-02 07:09:36+00:00,WDAY,0.425,Long
1,2025-08-28 14:00:00+00:00,XEL,0.5,Long
1,2025-08-26 13:05:44+00:00,ZS,0.0,Neutral
1,2025-08-27 13:15:02+00:00,ZS,0.2,Long
1,2025-08-27 21:45:02+00:00,ZS,0.35,Long
1,2025-08-29 10:10:31+00:00,ZS,0.2,Long
1,2025-08-29 11:35:58+00:00,ZS,0.5,Long
1,2025-08-29 13:38:44+00:00,ZS,0.39999999999999997,Long
1,2025-08-29 15:36:00+00:00,ZS,0.35,Long
1,2025-08-29 23:00:00+00:00,ZS,0.27999999999999997,Long
1,2025-08-30 18:20:18+00:00,ZS,0.25,Long
1,2025-08-31 13:17:56+00:00,ZS,0.35,Long
1,2025-09-01 03:00:54+00:00,ZS,0.2,Long
1,2025-09-01 11:37:57+00:00,ZS,0.3,Long
1,2025-09-01 14:43:00+00:00,ZS,0.39999999999999997,Long
1,2025-09-01 23:55:20+00:00,ZS,0.325,Long
1,2025-09-02 00:36:57+00:00,ZS,0.15999999999999998,Long
1,2025-09-02 05:34:35+00:00,ZS,0.27999999999999997,Long
3,2025-08-30 17:26:38+00:00,AAPL,1.0,Long
3,2025-08-31 11:00:00+00:00,AAPL,0.6,Long
3,2025-08-31 12:00:00+00:00,AAPL,0.4666666666666666,Long
3,2025-08-31 12:30:06+00:00,AAPL,0.375,Long
3,2025-08-31 12:53:50+00:00,AAPL,0.32,Long
3,2025-08-31 15:34:28+00:00,AAPL,0.35000000000000003,Long
3,2025-09-01 04:01:00+00:00,AAPL,0.38571428571428573,Long
3,2025-09-01 05:00:38+00:00,AAPL,0.3375,Long
3,2025-09-01 05:30:00+00:00,AAPL,0.35555555555555557,Long
3,2025-09-01 08:44:00+00:00,AAPL,0.37,Long
3,2025-09-01 10:53:52+00:00,AAPL,0.38181818181818183,Long
3,2025-09-01 12:45:00+00:00,AAPL,0.39166666666666666,Long
3,2025-09-02 04:26:00+00:00,AAPL,0.37692307692307697,Long
3,2025-09-02 04:26:12+00:00,AAPL,0.38571428571428573,Long
3,2025-09-02 05:00:39+00:00,AAPL,0.3266666666666667,Long
3,2025-09-02 05:00:53+00:00,AAPL,0.3375,Long
3,2025-09-02 05:04:58+00:00,AAPL,0.35294117647058826,Long
3,2025-08-26 13:40:33+00:00,ABNB,0.2,Long
3,2025-08-26 17:11:23+00:00,ABNB,0.2,Long
3,2025-08-26 20:50:18+00:00,ABNB,0.3333333333333333,Long
3,2025-08-27 11:55:00+00:00,ABNB,0.375,Long
3,2025-08-27 17:55:36+00:00,ABNB,0.4,Long
3,2025-08-28 10:08:41+00:00,ABNB,0.3666666666666667,Long
3,2025-08-28 15:41:45+00:00,ABNB,0.2285714285714286,Long
3,2025-08-28 21:36:16+00:00,ABNB,0.2625,Long
3,2025-08-29 09:10:00+00:00,ABNB,0.2888888888888889,Long
3,2025-08-29 11:51:41+00:00,ABNB,0.26,Long
3,2025-08-29 15:09:00+00:00,ABNB,0.32,Long
3,2025-08-29 19:43:08+00:00,ABNB,0.35,Long
3,2025-08-30 12:00:00+00:00,ABNB,0.32222222222222224,Long
3,2025-09-01 14:38:58+00:00,ABNB,0.325,Long
3,2025-08-26 21:45:01+00:00,ADBE,-0.5,Short
3,2025-08-27 01:31:45+00:00,ADBE,0.0,Neutral
3,2025-08-27 08:53:00+00:00,ADBE,0.16666666666666666,Long
3,2025-08-27 09:15:46+00:00,ADBE,0.25,Long
3,2025-08-27 12:59:00+00:00,ADBE,0.3,Long
3,2025-08-27 13:45:01+00:00,ADBE,0.3333333333333333,Long
3,2025-08-27 17:30:00+00:00,ADBE,0.35714285714285715,Long
3,2025-08-27 20:15:00+00:00,ADBE,0.3875,Long
3,2025-08-28 04:02:44+00:00,ADBE,0.36666666666666664,Long
3,2025-08-28 10:08:26+00:00,ADBE,0.35,Long
3,2025-08-28 12:40:37+00:00,ADBE,0.32727272727272727,Long
3,2025-08-28 15:41:00+00:00,ADBE,0.3416666666666666,Long
3,2025-08-28 21:30:41+00:00,ADBE,0.37692307692307697,Long
3,2025-08-29 09:15:36+00:00,ADBE,0.36428571428571427,Long
3,2025-09-01 04:35:04+00:00,ADBE,0.2,Long
3,2025-09-01 11:00:13+00:00,ADBE,0.5,Long
3,2025-09-01 14:00:02+00:00,ADBE,0.5333333333333333,Long
3,2025-09-01 14:02:39+00:00,ADBE,0.275,Long
3,2025-08-27 05:31:02+00:00,ADI,0.2,Long
3,2025-08-28 11:00:20+00:00,ADI,-0.15,Short
3,2025-08-28 13:30:02+00:00,ADI,0.06666666666666667,Neutral
3,2025-08-28 20:00:00+00:00,ADI,0.175,Long
3,2025-09-01 11:00:16+00:00,ADI,-0.5,Short
3,2025-08-29 10:30:00+00:00,ADP,-0.7,Short
3,2025-08-29 15:09:00+00:00,ADP,-0.09999999999999998,Neutral
3,2025-08-29 15:21:03+00:00,ADP,-0.3,Short
3,2025-08-29 15:30:03+00:00,ADP,-0.35,Short
3,2025-08-31 10:07:28+00:00,ADP,-0.18,Short
3,2025-08-28 00:00:00+00:00,ADSK,0.1,Neutral
3,2025-08-29 14:07:00+00:00,ADSK,0.45,Long
3,2025-08-29 14:28:00+00:00,ADSK,0.5666666666666668,Long
3,2025-08-29 14:43:41+00:00,ADSK,0.625,Long
3,2025-08-29 15:42:07+00:00,ADSK,0.6,Long
3,2025-08-29 16:32:26+00:00,ADSK,0.4166666666666667,Long
3,2025-08-29 17:13:59+00:00,ADSK,0.38571428571428573,Long
3,2025-08-29 17:41:12+00:00,ADSK,0.275,Long
3,2025-08-29 17:45:45+00:00,ADSK,0.30000000000000004,Long
3,2025-08-29 18:07:31+00:00,ADSK,0.2,Long
3,2025-08-29 19:54:29+00:00,ADSK,0.12727272727272732,Long
3,2025-08-29 20:13:28+00:00,ADSK,0.0666666666666667,Neutral
3,2025-08-29 20:17:00+00:00,ADSK,0.061538461538461556,Neutral
3,2025-08-29 20:17:42+00:00,ADSK,0.09285714285714287,Neutral
3,2025-08-29 20:27:21+00:00,ADSK,0.12000000000000002,Long
3,2025-08-29 20:54:42+00:00,ADSK,0.08125000000000002,Neutral
3,2025-08-29 21:01:12+00:00,ADSK,0.08823529411764708,Neutral
3,2025-08-30 10:09:18+00:00,ADSK,0.1277777777777778,Long
3,2025-09-02 07:09:33+00:00,ADSK,0.8,Long
3,2025-08-27 05:01:50+00:00,AEP,0.8,Long
3,2025-08-29 15:30:04+00:00,AEP,0.15000000000000002,Long
3,2025-08-30 12:10:22+00:00,AEP,-0.2,Short
3,2025-09-01 09:30:00+00:00,AEP,-0.3333333333333333,Short
3,2025-09-01 12:22:21+00:00,AEP,-0.225,Short
3,2025-08-26 11:43:07+00:00,AMAT,0.6,Long
3,2025-08-26 12:52:00+00:00,AMAT,0.55,Long
3,2025-08-27 04:22:29+00:00,AMAT,0.6333333333333333,Long
3,2025-08-27 13:40:00+00:00,AMAT,0.6,Long
3,2025-08-28 20:48:19+00:00,AMAT,0.52,Long
3,2025-08-29 17:34:49+00:00,AMAT,0.22499999999999998,Long
3,2025-08-29 19:30:50+00:00,AMAT,0.07999999999999999,Neutral
3,2025-08-30 10:12:47+00:00,AMAT,-0.06000000000000001,Neutral
3,2025-09-01 13:00:05+00:00,AMAT,-0.125,Short
3,2025-09-01 13:47:36+00:00,AMAT,-0.2,Short
3,2025-09-02 04:58:07+00:00,AMAT,0.14999999999999997,Long
3,2025-08-27 01:29:58+00:00,AMD,0.6,Long
3,2025-08-28 09:26:18+00:00,AMD,0.4,Long
3,2025-08-29 04:47:08+00:00,AMD,0.5333333333333333,Long
3,2025-08-29 19:47:42+00:00,AMD,0.4,Long
3,2025-08-29 20:00:13+00:00,AMD,0.42000000000000004,Long
3,2025-08-29 20:12:43+00:00,AMD,0.26666666666666666,Long
3,2025-08-29 20:25:55+00:00,AMD,0.15714285714285717,Long
3,2025-08-30 03:42:43+00:00,AMD,0.18571428571428575,Long
3,2025-08-30 08:55:00+00:00,AMD,0.2625,Long
3,2025-08-30 10:08:37+00:00,AMD,0.2888888888888889,Long
3,2025-08-30 14:15:31+00:00,AMD,0.34,Long
3,2025-08-30 22:37:21+00:00,AMD,0.32727272727272727,Long
3,2025-08-31 09:25:30+00:00,AMD,0.3,Long
3,2025-08-31 16:00:00+00:00,AMD,0.3333333333333333,Long
3,2025-09-01 02:43:00+00:00,AMD,0.34615384615384615,Long
3,2025-09-01 03:05:54+00:00,AMD,0.33571428571428574,Long
3,2025-09-01 09:18:43+00:00,AMD,0.31428571428571433,Long
3,2025-09-01 11:37:24+00:00,AMD,0.3266666666666667,Long
3,2025-09-01 13:11:00+00:00,AMD,0.31875000000000003,Long
3,2025-08-26 12:06:00+00:00,AMGN,0.2,Long
3,2025-08-26 17:26:51+00:00,AMGN,0.35,Long
3,2025-08-27 08:59:00+00:00,AMGN,0.3,Long
3,2025-08-28 08:29:00+00:00,AMGN,0.225,Long
3,2025-08-28 11:03:00+00:00,AMGN,0.34,Long
3,2025-08-29 09:40:23+00:00,AMGN,0.3666666666666667,Long
3,2025-08-29 18:57:20+00:00,AMGN,0.4600000000000001,Long
3,2025-08-29 19:05:30+00:00,AMGN,0.5166666666666667,Long
3,2025-08-29 20:01:00+00:00,AMGN,0.4571428571428572,Long
3,2025-08-30 10:15:30+00:00,AMGN,0.4571428571428572,Long
3,2025-08-30 14:00:14+00:00,AMGN,0.425,Long
3,2025-08-31 04:10:45+00:00,AMGN,0.4666666666666667,Long
3,2025-09-01 04:31:36+00:00,AMGN,0.48750000000000004,Long
3,2025-09-01 13:40:01+00:00,AMGN,0.525,Long
3,2025-09-01 15:05:29+00:00,AMGN,0.41111111111111115,Long
3,2025-09-01 20:59:31+00:00,AMGN,0.3,Long
3,2025-09-01 04:55:52+00:00,AMZN,0.1,Neutral
3,2025-09-01 06:00:00+00:00,AMZN,0.35,Long
3,2025-09-01 12:30:01+00:00,AMZN,0.39999999999999997,Long
3,2025-09-01 13:00:27+00:00,AMZN,0.175,Long
3,2025-09-01 13:33:00+00:00,AMZN,0.25999999999999995,Long
3,2025-09-01 15:10:03+00:00,AMZN,0.35000000000000003,Long
3,2025-09-01 15:35:00+00:00,AMZN,0.37142857142857144,Long
3,2025-09-01 16:00:02+00:00,AMZN,0.425,Long
3,2025-09-01 22:01:00+00:00,AMZN,0.43333333333333335,Long
3,2025-09-02 01:15:00+00:00,AMZN,0.47000000000000003,Long
3,2025-09-02 01:54:00+00:00,AMZN,0.5,Long
3,2025-09-02 04:46:37+00:00,AMZN,0.5083333333333333,Long
3,2025-09-02 05:34:18+00:00,AMZN,0.5307692307692308,Long
3,2025-08-26 12:02:55+00:00,APP,0.2,Long
3,2025-08-26 14:50:40+00:00,APP,0.35,Long
3,2025-08-26 20:00:20+00:00,APP,0.5,Long
3,2025-08-27 01:26:05+00:00,APP,0.425,Long
3,2025-08-27 08:00:00+00:00,APP,0.5,Long
3,2025-08-27 13:30:03+00:00,APP,0.5,Long
3,2025-08-27 20:05:00+00:00,APP,0.5,Long
3,2025-08-28 04:31:47+00:00,APP,0.5,Long
3,2025-08-28 16:45:03+00:00,APP,0.5111111111111111,Long
3,2025-08-26 15:16:15+00:00,ARM,0.5,Long
3,2025-08-27 12:53:00+00:00,ARM,0.65,Long
3,2025-08-27 13:26:00+00:00,ARM,0.6,Long
3,2025-08-27 17:44:00+00:00,ARM,0.5,Long
3,2025-08-28 01:00:00+00:00,ARM,0.5599999999999999,Long
3,2025-08-28 10:11:38+00:00,ARM,0.5499999999999999,Long
3,2025-08-29 01:19:00+00:00,ARM,0.5428571428571428,Long
3,2025-08-26 12:40:00+00:00,ASML,0.2,Long
3,2025-08-26 15:59:28+00:00,ASML,0.35,Long
3,2025-08-26 21:45:02+00:00,ASML,0.39999999999999997,Long
3,2025-08-27 03:53:56+00:00,ASML,0.325,Long
3,2025-08-27 11:43:41+00:00,ASML,0.42000000000000004,Long
3,2025-08-27 22:30:00+00:00,ASML,0.3833333333333333,Long
3,2025-08-28 04:32:39+00:00,ASML,0.35714285714285715,Long
3,2025-08-28 09:30:00+00:00,ASML,0.4125,Long
3,2025-08-29 11:31:34+00:00,ASML,0.4222222222222222,Long
3,2025-08-29 11:37:35+00:00,ASML,0.43,Long
3,2025-09-01 11:15:00+00:00,ASML,0.5,Long
3,2025-09-02 04:57:51+00:00,ASML,0.24999999999999994,Long
3,2025-08-31 17:36:03+00:00,AVGO,0.2,Long
3,2025-08-31 18:00:00+00:00,AVGO,0.35,Long
3,2025-09-01 05:00:32+00:00,AVGO,0.5,Long
3,2025-09-01 13:32:18+00:00,AVGO,0.4,Long
3,2025-09-01 16:10:02+00:00,AVGO,0.36,Long
3,2025-09-01 16:45:02+00:00,AVGO,0.3833333333333333,Long
3,2025-09-02 05:04:57+00:00,AVGO,0.4428571428571429,Long
3,2025-09-02 05:04:59+00:00,AVGO,0.45,Long
3,2025-09-02 05:44:39+00:00,AVGO,0.4555555555555555,Long
3,2025-08-26 08:14:52+00:00,AXON,0.5,Long
3,2025-08-26 12:00:20+00:00,AXON,0.5,Long
3,2025-08-27 12:30:01+00:00,AXON,0.5,Long
3,2025-08-28 03:38:58+00:00,AXON,0.5,Long
3,2025-08-28 12:22:35+00:00,AXON,0.52,Long
3,2025-08-28 13:47:58+00:00,AXON,0.45,Long
3,2025-08-29 19:30:57+00:00,AXON,0.24,Long
3,2025-08-30 12:30:21+00:00,AXON,0.25999999999999995,Long
3,2025-08-31 16:56:27+00:00,AXON,0.3,Long
3,2025-08-26 08:10:00+00:00,AZN,0.8,Long
3,2025-08-26 15:58:00+00:00,AZN,0.5,Long
3,2025-08-27 08:50:00+00:00,AZN,0.4000000000000001,Long
3,2025-08-27 10:06:00+00:00,AZN,0.42500000000000004,Long
3,2025-08-28 09:00:32+00:00,AZN,0.44000000000000006,Long
3,2025-08-28 16:54:00+00:00,AZN,0.3666666666666667,Long
3,2025-08-30 12:52:00+00:00,AZN,0.3333333333333333,Long
3,2025-08-30 14:15:11+00:00,AZN,0.4,Long
3,2025-08-30 14:19:00+00:00,AZN,0.48,Long
3,2025-09-01 10:56:13+00:00,AZN,0.625,Long
3,2025-09-01 11:00:25+00:00,AZN,0.62,Long
3,2025-08-29 21:00:00+00:00,BIIB,0.8,Long
3,2025-08-29 21:00:28+00:00,BIIB,0.8,Long
3,2025-09-01 14:31:00+00:00,BIIB,0.7000000000000001,Long
3,2025-08-26 13:08:44+00:00,BKNG,0.2,Long
3,2025-08-26 14:10:52+00:00,BKNG,0.35,Long
3,2025-08-27 01:00:00+00:00,BKNG,0.39999999999999997,Long
3,2025-08-27 09:05:55+00:00,BKNG,0.175,Long
3,2025-08-28 03:22:00+00:00,BKNG,0.24,Long
3,2025-08-28 13:50:02+00:00,BKNG,0.3,Long
3,2025-08-28 15:30:05+00:00,BKNG,0.32857142857142857,Long
3,2025-08-29 04:05:00+00:00,BKNG,0.35,Long
3,2025-08-29 13:45:03+00:00,BKNG,0.38749999999999996,Long
3,2025-08-29 14:00:00+00:00,BKNG,0.36666666666666664,Long
3,2025-09-01 00:05:00+00:00,BKNG,0.42500000000000004,Long
3,2025-09-01 10:47:38+00:00,BKNG,0.30000000000000004,Long
3,2025-09-01 11:14:17+00:00,BKNG,0.4,Long
3,2025-09-02 02:05:00+00:00,BKNG,0.475,Long
3,2025-08-26 11:00:00+00:00,BKR,0.8,Long
3,2025-08-26 12:00:17+00:00,BKR,0.7,Long
3,2025-08-26 20:30:00+00:00,BKR,0.6333333333333333,Long
3,2025-08-27 12:30:00+00:00,BKR,0.6,Long
3,2025-08-29 12:19:12+00:00,BKR,0.26666666666666666,Long
3,2025-08-29 13:45:00+00:00,BKR,0.325,Long
3,2025-08-29 17:16:00+00:00,BKR,0.12000000000000002,Long
3,2025-08-30 14:00:18+00:00,BKR,0.025000000000000022,Neutral
3,2025-09-01 18:00:00+00:00,BKR,0.5,Long
3,2025-08-26 13:14:46+00:00,CDNS,0.8,Long
3,2025-08-27 13:00:00+00:00,CDNS,0.65,Long
3,2025-08-27 15:30:02+00:00,CDNS,0.26666666666666666,Long
3,2025-08-28 11:00:25+00:00,CDNS,0.35,Long
3,2025-08-29 20:59:29+00:00,CDNS,0.09999999999999999,Neutral
3,2025-09-01 11:00:12+00:00,CDNS,0.15,Long
3,2025-09-01 15:00:02+00:00,CDNS,0.3,Long
3,2025-08-26 19:51:25+00:00,CDW,-0.5,Short
3,2025-08-29 11:58:59+00:00,CDW,0.04999999999999999,Neutral
3,2025-08-26 13:00:04+00:00,CEG,0.5,Long
3,2025-08-26 20:02:30+00:00,CEG,0.65,Long
3,2025-08-27 05:01:48+00:00,CEG,0.7000000000000001,Long
3,2025-08-27 09:42:59+00:00,CEG,0.65,Long
